HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlyVisibility,HourlyWindGustSpeed,HourlyWindSpeed,time,HourlyWeatherType,HourlySkyCondit,wind_dir_sin,wind_dir_cos,wind_dir_vrb,airport,date
32.0,37.0,0.09,82.0,29.8,5.0,0.0,5.0,400,rain,cloudy,0.6427876096865393,0.766044443118978,0,SDF,2024-01-06
32.0,37.0,0.08,82.0,29.76,5.0,0.0,7.0,500,rain,cloudy,0.49999999999999994,0.8660254037844387,0,SDF,2024-01-06
32.0,36.0,0.1,86.0,29.76,5.0,0.0,7.0,600,rain,cloudy,0.3420201433256687,0.9396926207859084,0,SDF,2024-01-06
32.0,36.0,0.0,86.0,29.76,4.97,0.0,7.0,700,rain,other,0.3420201433256687,0.9396926207859084,0,SDF,2024-01-06
33.0,36.0,0.04,89.0,29.76,6.0,0.0,6.0,700,rain,cloudy,0.17364817766693033,0.984807753012208,0,SDF,2024-01-06
33.0,36.0,0.05,89.0,29.76,6.0,0.0,6.0,700,rain,cloudy,-2.4492935982947064e-16,1.0,0,SDF,2024-01-06
33.0,36.0,0.08,89.0,29.77,5.0,0.0,7.0,700,rain,cloudy,-0.1736481776669304,0.984807753012208,0,SDF,2024-01-06
33.0,36.0,0.03,89.0,29.77,6.0,0.0,10.0,800,rain,cloudy,0.766044443118978,0.6427876096865394,0,SDF,2024-01-06
33.0,37.0,0.04,86.0,29.75,9.0,0.0,3.0,800,clear,cloudy,0.9396926207859084,-0.3420201433256687,0,SDF,2024-01-06
33.0,37.0,0.0,86.0,29.75,8.0,0.0,5.0,800,rain,cloudy,0.9396926207859084,-0.3420201433256687,0,SDF,2024-01-06
34.0,38.0,0.0,86.0,29.74,10.0,0.0,5.0,900,clear,cloudy,0.9396926207859083,0.3420201433256688,0,SDF,2024-01-06
34.0,38.0,0.0,86.0,29.74,9.94,0.0,5.0,1000,clear,other,0.9396926207859083,0.3420201433256688,0,SDF,2024-01-06
34.0,40.0,0.0,79.0,29.73,10.0,0.0,5.0,1000,clear,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-01-06
35.0,40.0,0.0,83.0,29.71,10.0,0.0,0.0,1100,clear,cloudy,0.0,0.0,0,SDF,2024-01-06
35.0,41.0,0.0,79.0,29.71,10.0,0.0,5.0,1200,clear,cloudy,-0.6427876096865393,-0.766044443118978,0,SDF,2024-01-06
36.0,42.0,0.0,79.0,29.7,10.0,0.0,5.0,1200,clear,cloudy,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-01-06
36.0,42.0,0.0,79.0,29.7,9.94,0.0,5.0,1300,clear,other,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-01-06
36.0,42.0,0.0,79.0,29.68,10.0,0.0,7.0,1300,clear,cloudy,-1.0,-1.8369701987210297e-16,0,SDF,2024-01-06
36.0,42.0,0.0,79.0,29.68,10.0,0.0,5.0,1400,clear,cloudy,-0.9396926207859083,0.342020143325669,0,SDF,2024-01-06
36.0,43.0,0.0,76.0,29.66,10.0,0.0,6.0,1400,clear,cloudy,-0.9396926207859083,0.342020143325669,0,SDF,2024-01-06
37.0,42.0,0.0,82.0,29.7,10.0,0.0,9.0,1500,clear,cloudy,-0.9848077530122081,0.17364817766692997,0,SDF,2024-01-06
37.0,42.0,0.0,82.0,29.7,9.94,0.0,9.0,1600,clear,other,-0.9848077530122081,0.17364817766692997,0,SDF,2024-01-06
37.0,42.0,0.0,82.0,29.7,10.0,0.0,8.0,1600,clear,cloudy,-0.9396926207859083,0.342020143325669,0,SDF,2024-01-06
37.0,42.0,0.0,82.0,29.7,6.0,0.0,10.0,1600,rain,cloudy,-1.0,-1.8369701987210297e-16,0,SDF,2024-01-06
38.0,41.0,0.0,89.0,29.72,5.0,0.0,9.0,1600,fog,cloudy,-0.9848077530122081,0.17364817766692997,0,SDF,2024-01-06
37.0,41.0,0.0,86.0,29.72,10.0,0.0,3.0,1700,clear,cloudy,-0.9848077530122081,0.17364817766692997,0,SDF,2024-01-06
37.0,41.0,0.0,86.0,29.74,10.0,0.0,8.0,1700,clear,cloudy,-0.984807753012208,-0.17364817766693033,0,SDF,2024-01-06
36.0,41.0,0.0,82.0,29.75,10.0,0.0,7.0,1800,rain,cloudy,-1.0,-1.8369701987210297e-16,0,SDF,2024-01-06
36.0,41.0,0.0,82.0,29.75,9.94,0.0,7.0,1900,rain,other,-1.0,-1.8369701987210297e-16,0,SDF,2024-01-06
36.0,41.0,0.0,82.0,29.75,10.0,0.0,6.0,1900,clear,cloudy,-0.9848077530122081,0.17364817766692997,0,SDF,2024-01-06
36.0,41.0,0.0,82.0,29.77,10.0,0.0,8.0,2000,clear,cloudy,-0.9848077530122081,0.17364817766692997,0,SDF,2024-01-06
35.0,41.0,0.0,79.0,29.78,10.0,0.0,7.0,2100,rain,cloudy,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-01-06
35.0,41.0,0.0,79.0,29.78,9.94,0.0,7.0,2200,rain,other,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-01-06
36.0,40.0,0.0,86.0,29.77,8.0,0.0,5.0,2200,rain,cloudy,-0.6427876096865393,-0.766044443118978,0,SDF,2024-01-06
36.0,40.0,0.0,86.0,29.77,9.0,0.0,3.0,2300,rain,cloudy,-0.6427876096865393,-0.766044443118978,0,SDF,2024-01-06
36.0,40.0,0.0,86.0,29.77,8.0,0.0,5.0,2300,rain,cloudy,-0.5000000000000001,-0.8660254037844386,0,SDF,2024-01-06
36.0,40.0,0.01,86.0,29.77,8.0,0.0,5.0,2300,rain,cloudy,-0.5000000000000001,-0.8660254037844386,0,SDF,2024-01-06
36.0,41.0,0.01,82.0,29.78,7.0,0.0,6.0,2300,rain,cloudy,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-01-06
36.0,41.0,0.0,82.0,29.78,7.0,0.0,6.0,2300,clear,clear,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-01-06
36.0,41.0,0.0,82.0,29.78,7.0,0.0,6.0,0,rain,cloudy,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-01-07
37.0,41.0,0.0,86.0,29.78,7.0,0.0,6.0,0,rain,cloudy,-0.6427876096865393,-0.766044443118978,0,SDF,2024-01-07
36.0,41.0,0.0,82.0,29.78,7.0,0.0,9.0,0,rain,cloudy,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-01-07
36.0,41.0,0.0,82.0,29.78,6.84,0.0,9.0,100,rain,other,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-01-07
37.0,41.0,0.01,87.0,29.78,6.0,0.0,7.0,100,rain,cloudy,-0.8660254037844385,-0.5000000000000004,0,SDF,2024-01-07
37.0,41.0,0.01,86.0,29.79,5.0,0.0,7.0,100,rain,cloudy,-0.8660254037844385,-0.5000000000000004,0,SDF,2024-01-07
37.0,41.0,0.0,86.0,29.79,2.5,0.0,8.0,200,rain,cloudy,-0.984807753012208,-0.17364817766693033,0,SDF,2024-01-07
37.0,41.0,0.02,86.0,29.79,3.0,0.0,8.0,200,rain,cloudy,-0.984807753012208,-0.17364817766693033,0,SDF,2024-01-07
37.0,41.0,0.02,86.0,29.79,6.0,0.0,10.0,200,rain,cloudy,-0.984807753012208,-0.17364817766693033,0,SDF,2024-01-07
37.0,41.0,0.02,86.0,29.79,6.0,0.0,8.0,200,rain,cloudy,-1.0,-1.8369701987210297e-16,0,SDF,2024-01-07
37.0,40.0,0.02,89.0,29.81,10.0,0.0,10.0,200,rain,cloudy,-1.0,-1.8369701987210297e-16,0,SDF,2024-01-07
35.0,40.0,0.0,83.0,29.81,10.0,0.0,9.0,300,rain,cloudy,-1.0,-1.8369701987210297e-16,0,SDF,2024-01-07
35.0,40.0,0.0,83.0,29.81,10.0,0.0,8.0,300,clear,cloudy,-0.9848077530122081,0.17364817766692997,0,SDF,2024-01-07
34.0,40.0,0.0,79.0,29.81,10.0,0.0,15.0,300,clear,cloudy,-1.0,-1.8369701987210297e-16,0,SDF,2024-01-07
33.0,39.0,0.0,79.0,29.82,10.0,0.0,13.0,300,clear,cloudy,-0.9848077530122081,0.17364817766692997,0,SDF,2024-01-07
33.0,39.0,0.0,79.0,29.82,9.94,0.0,13.0,400,clear,other,-0.9848077530122081,0.17364817766692997,0,SDF,2024-01-07
33.0,39.0,0.0,79.0,29.82,10.0,0.0,13.0,400,clear,cloudy,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-01-07
32.0,39.0,0.0,76.0,29.82,10.0,0.0,13.0,400,rain,cloudy,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-01-07
32.0,38.0,0.0,79.0,29.84,10.0,0.0,10.0,400,rain,cloudy,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-01-07
32.0,38.0,0.0,79.0,29.86,10.0,0.0,8.0,500,rain,cloudy,-0.8660254037844385,-0.5000000000000004,0,SDF,2024-01-07
31.0,38.0,0.0,76.0,29.9,10.0,0.0,9.0,600,rain,cloudy,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-01-07
31.0,38.0,0.0,76.0,29.9,9.94,0.0,9.0,700,rain,other,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-01-07
31.0,37.0,0.0,79.0,29.91,10.0,0.0,9.0,700,rain,cloudy,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-01-07
32.0,37.0,0.0,82.0,29.95,9.0,0.0,11.0,800,clear,cloudy,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-01-07
32.0,37.0,0.0,82.0,29.95,9.0,0.0,7.0,900,clear,cloudy,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-01-07
31.0,37.0,0.0,79.0,29.99,10.0,0.0,15.0,900,clear,cloudy,-1.0,-1.8369701987210297e-16,0,SDF,2024-01-07
31.0,37.0,0.0,79.0,29.99,9.94,0.0,15.0,1000,clear,other,-1.0,-1.8369701987210297e-16,0,SDF,2024-01-07
31.0,38.0,0.0,76.0,29.99,10.0,0.0,11.0,1000,clear,cloudy,-0.984807753012208,-0.17364817766693033,0,SDF,2024-01-07
31.0,38.0,0.0,76.0,30.02,10.0,21.0,14.0,1000,clear,cloudy,-0.984807753012208,-0.17364817766693033,0,SDF,2024-01-07
31.0,38.0,0.0,76.0,30.02,10.0,0.0,13.0,1100,snow,cloudy,-0.984807753012208,-0.17364817766693033,0,SDF,2024-01-07
32.0,39.0,0.0,76.0,30.03,10.0,0.0,14.0,1100,snow,cloudy,-0.984807753012208,-0.17364817766693033,0,SDF,2024-01-07
32.0,38.0,0.0,79.0,30.03,10.0,25.0,15.0,1200,rain,cloudy,-0.984807753012208,-0.17364817766693033,0,SDF,2024-01-07
31.0,38.0,0.0,76.0,30.03,10.0,0.0,14.0,1200,clear,cloudy,-0.9848077530122081,0.17364817766692997,0,SDF,2024-01-07
31.0,38.0,0.0,76.0,30.03,9.94,0.0,14.0,1300,clear,other,-0.9848077530122081,0.17364817766692997,0,SDF,2024-01-07
31.0,38.0,0.0,76.0,30.03,10.0,0.0,11.0,1300,clear,cloudy,-0.9848077530122081,0.17364817766692997,0,SDF,2024-01-07
31.0,39.0,0.0,73.0,30.03,10.0,0.0,13.0,1300,clear,cloudy,-1.0,-1.8369701987210297e-16,0,SDF,2024-01-07
31.0,39.0,0.0,73.0,30.05,10.0,0.0,13.0,1300,clear,cloudy,-1.0,-1.8369701987210297e-16,0,SDF,2024-01-07
30.0,39.0,0.0,70.0,30.05,10.0,0.0,13.0,1400,clear,cloudy,-0.9396926207859083,0.342020143325669,0,SDF,2024-01-07
31.0,39.0,0.0,73.0,30.07,10.0,0.0,11.0,1400,clear,cloudy,-1.0,-1.8369701987210297e-16,0,SDF,2024-01-07
30.0,40.0,0.0,68.0,30.07,10.0,0.0,11.0,1500,clear,cloudy,-1.0,-1.8369701987210297e-16,0,SDF,2024-01-07
30.0,39.0,0.0,70.0,30.07,10.0,0.0,11.0,1500,clear,cloudy,-0.9396926207859083,0.342020143325669,0,SDF,2024-01-07
30.0,40.0,0.0,68.0,30.11,10.0,0.0,9.0,1500,clear,cloudy,-0.8660254037844386,0.5000000000000001,0,SDF,2024-01-07
30.0,40.0,0.0,68.0,30.11,9.94,0.0,9.0,1600,clear,other,-0.8660254037844386,0.5000000000000001,0,SDF,2024-01-07
29.0,40.0,0.0,65.0,30.16,10.0,0.0,13.0,1600,clear,cloudy,-0.9396926207859083,0.342020143325669,0,SDF,2024-01-07
28.0,39.0,0.0,65.0,30.16,10.0,0.0,8.0,1700,clear,cloudy,-0.9848077530122081,0.17364817766692997,0,SDF,2024-01-07
29.0,39.0,0.0,67.0,30.18,10.0,0.0,8.0,1700,clear,cloudy,-0.9396926207859083,0.342020143325669,0,SDF,2024-01-07
28.0,39.0,0.0,65.0,30.22,10.0,0.0,6.0,1800,clear,cloudy,-0.9396926207859083,0.342020143325669,0,SDF,2024-01-07
28.0,39.0,0.0,65.0,30.22,9.94,0.0,6.0,1900,clear,other,-0.9396926207859083,0.342020143325669,0,SDF,2024-01-07
27.0,39.0,0.0,62.0,30.23,10.0,0.0,9.0,1900,clear,cloudy,-0.7660444431189781,0.6427876096865393,0,SDF,2024-01-07
27.0,39.0,0.0,62.0,30.27,10.0,0.0,5.0,2000,clear,cloudy,-0.9848077530122081,0.17364817766692997,0,SDF,2024-01-07
27.0,39.0,0.0,62.0,30.27,10.0,0.0,0.0,2100,clear,cloudy,0.0,0.0,0,SDF,2024-01-07
27.0,39.0,0.0,62.0,30.27,9.94,0.0,0.0,2200,clear,other,0.0,0.0,0,SDF,2024-01-07
27.0,39.0,0.0,62.0,30.28,10.0,0.0,0.0,2200,clear,cloudy,0.0,0.0,0,SDF,2024-01-07
27.0,39.0,0.0,62.0,30.28,10.0,0.0,3.0,2300,clear,cloudy,0.49999999999999994,-0.8660254037844387,0,SDF,2024-01-07
27.05,39.0,0.0,62.3,30.28,10.0,0.0,3.0,2300,clear,clear,0.49999999999999994,-0.8660254037844387,0,SDF,2024-01-07
28.0,38.0,0.0,68.0,30.29,10.0,0.0,0.0,0,clear,cloudy,0.0,0.0,0,SDF,2024-01-08
28.0,38.0,0.0,68.0,30.29,9.94,0.0,0.0,100,clear,other,0.0,0.0,0,SDF,2024-01-08
25.0,36.0,0.0,64.0,30.3,10.0,0.0,3.0,100,clear,partly_cloudy,1.0,6.123233995736766e-17,0,SDF,2024-01-08
26.0,33.0,0.0,75.0,30.31,10.0,0.0,5.0,200,clear,partly_cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-01-08
25.0,32.0,0.0,75.0,30.3,10.0,0.0,0.0,300,clear,partly_cloudy,0.0,0.0,0,SDF,2024-01-08
25.0,32.0,0.0,75.0,30.3,9.94,0.0,0.0,400,clear,clear,0.0,0.0,0,SDF,2024-01-08
26.0,32.0,0.0,79.0,30.3,10.0,0.0,3.0,400,clear,cloudy,0.9396926207859084,-0.3420201433256687,0,SDF,2024-01-08
26.0,32.0,0.0,79.0,30.31,10.0,0.0,3.0,500,clear,cloudy,1.0,6.123233995736766e-17,0,SDF,2024-01-08
24.0,31.0,0.0,76.0,30.34,10.0,0.0,0.0,600,clear,cloudy,0.0,0.0,0,SDF,2024-01-08
24.0,31.0,0.0,76.0,30.34,9.94,0.0,0.0,700,clear,clear,0.0,0.0,0,SDF,2024-01-08
25.0,32.0,0.0,75.0,30.34,10.0,0.0,0.0,700,clear,cloudy,0.0,0.0,0,SDF,2024-01-08
26.0,34.0,0.0,73.0,30.37,10.0,0.0,0.0,800,clear,cloudy,0.0,0.0,0,SDF,2024-01-08
28.0,36.0,0.0,73.0,30.36,10.0,0.0,6.0,900,clear,cloudy,0.984807753012208,-0.1736481776669303,0,SDF,2024-01-08
28.0,36.0,0.0,73.0,30.36,9.94,0.0,6.0,1000,clear,clear,0.984807753012208,-0.1736481776669303,0,SDF,2024-01-08
29.0,39.0,0.0,67.0,30.32,10.0,0.0,14.0,1000,clear,cloudy,0.8660254037844387,-0.4999999999999998,0,SDF,2024-01-08
28.0,43.0,0.0,56.0,30.28,10.0,0.0,16.0,1100,clear,cloudy,0.9396926207859084,-0.3420201433256687,0,SDF,2024-01-08
29.0,44.0,0.0,55.0,30.22,10.0,0.0,15.0,1200,clear,cloudy,0.9396926207859084,-0.3420201433256687,0,SDF,2024-01-08
29.0,44.0,0.0,55.0,30.22,9.94,0.0,15.0,1300,clear,clear,0.9396926207859084,-0.3420201433256687,0,SDF,2024-01-08
28.0,45.0,0.0,52.0,30.17,10.0,24.0,13.0,1300,clear,cloudy,0.984807753012208,-0.1736481776669303,0,SDF,2024-01-08
28.0,45.0,0.0,52.0,30.13,10.0,0.0,14.0,1400,clear,cloudy,0.984807753012208,-0.1736481776669303,0,SDF,2024-01-08
29.0,44.0,0.0,55.0,30.12,10.0,0.0,8.0,1500,clear,cloudy,1.0,6.123233995736766e-17,0,SDF,2024-01-08
29.0,44.0,0.0,55.0,30.12,9.94,0.0,8.0,1600,clear,clear,1.0,6.123233995736766e-17,0,SDF,2024-01-08
29.0,44.0,0.0,55.0,30.1,10.0,0.0,9.0,1600,clear,cloudy,1.0,6.123233995736766e-17,0,SDF,2024-01-08
29.0,43.0,0.0,58.0,30.06,10.0,20.0,11.0,1700,clear,cloudy,0.9396926207859083,0.3420201433256688,0,SDF,2024-01-08
30.0,43.0,0.0,60.0,30.02,10.0,0.0,9.0,1800,clear,cloudy,1.0,6.123233995736766e-17,0,SDF,2024-01-08
30.0,43.0,0.0,60.0,30.02,9.94,0.0,9.0,1900,clear,clear,1.0,6.123233995736766e-17,0,SDF,2024-01-08
30.0,43.0,0.0,60.0,29.98,10.0,0.0,11.0,1900,clear,cloudy,0.984807753012208,-0.1736481776669303,0,SDF,2024-01-08
30.0,43.0,0.0,60.0,29.96,10.0,0.0,5.0,2000,clear,cloudy,0.8660254037844387,-0.4999999999999998,0,SDF,2024-01-08
32.0,42.0,0.0,68.0,29.98,10.0,0.0,8.0,2100,rain,cloudy,0.984807753012208,-0.1736481776669303,0,SDF,2024-01-08
32.0,42.0,0.0,68.0,29.98,9.94,0.0,8.0,2200,rain,other,0.984807753012208,-0.1736481776669303,0,SDF,2024-01-08
33.0,42.0,0.05,71.0,29.98,3.0,30.0,9.0,2200,rain,cloudy,0.984807753012208,0.17364817766693041,0,SDF,2024-01-08
33.0,41.0,0.08,73.0,29.98,4.0,0.0,10.0,2200,rain,cloudy,0.984807753012208,0.17364817766693041,0,SDF,2024-01-08
35.0,41.0,0.16,79.0,29.9,5.0,0.0,10.0,2200,rain,cloudy,0.984807753012208,0.17364817766693041,0,SDF,2024-01-08
35.0,40.0,0.15,83.0,29.82,5.0,22.0,10.0,2300,rain,cloudy,1.0,6.123233995736766e-17,0,SDF,2024-01-08
35.05,40.0,0.0,83.15,29.82,5.0,0.0,10.0,2300,clear,clear,1.0,6.123233995736766e-17,0,SDF,2024-01-08
36.0,40.0,0.16,86.0,29.76,4.0,0.0,13.0,0,rain,cloudy,0.984807753012208,-0.1736481776669303,0,SDF,2024-01-09
36.0,40.0,0.0,86.0,29.76,3.73,0.0,13.0,100,rain,other,0.984807753012208,-0.1736481776669303,0,SDF,2024-01-09
36.0,40.0,0.11,86.0,29.76,4.0,0.0,11.0,100,rain,cloudy,0.984807753012208,-0.1736481776669303,0,SDF,2024-01-09
36.0,40.0,0.16,86.0,29.76,2.5,21.0,14.0,100,rain,cloudy,0.9396926207859084,-0.3420201433256687,0,SDF,2024-01-09
36.0,40.0,0.21,86.0,29.72,2.5,0.0,11.0,100,rain,cloudy,0.984807753012208,-0.1736481776669303,0,SDF,2024-01-09
36.0,40.0,0.03,86.0,29.72,3.0,23.0,18.0,200,rain,cloudy,0.9396926207859084,-0.3420201433256687,0,SDF,2024-01-09
36.0,40.0,0.09,86.0,29.72,5.0,24.0,14.0,200,rain,cloudy,0.9396926207859084,-0.3420201433256687,0,SDF,2024-01-09
36.0,41.0,0.11,82.0,29.72,5.0,24.0,16.0,200,rain,cloudy,0.8660254037844387,-0.4999999999999998,0,SDF,2024-01-09
36.0,41.0,0.19,82.0,29.65,4.0,24.0,17.0,200,rain,cloudy,0.8660254037844387,-0.4999999999999998,0,SDF,2024-01-09
36.0,41.0,0.07,82.0,29.65,5.0,26.0,15.0,300,rain,cloudy,0.9396926207859084,-0.3420201433256687,0,SDF,2024-01-09
37.0,42.0,0.13,82.0,29.59,5.0,0.0,13.0,300,rain,cloudy,0.8660254037844387,-0.4999999999999998,0,SDF,2024-01-09
37.0,42.0,0.0,82.0,29.59,4.97,0.0,13.0,400,rain,other,0.8660254037844387,-0.4999999999999998,0,SDF,2024-01-09
38.0,42.0,0.06,85.0,29.59,2.5,0.0,10.0,400,rain,cloudy,0.9396926207859084,-0.3420201433256687,0,SDF,2024-01-09
38.0,42.0,0.07,85.0,29.59,5.0,0.0,7.0,400,rain,cloudy,0.8660254037844387,-0.4999999999999998,0,SDF,2024-01-09
39.0,43.0,0.07,86.0,29.52,6.0,16.0,6.0,400,rain,cloudy,0.8660254037844387,-0.4999999999999998,0,SDF,2024-01-09
39.0,44.0,0.0,83.0,29.52,2.5,0.0,8.0,500,rain,cloudy,0.9396926207859084,-0.3420201433256687,0,SDF,2024-01-09
40.0,44.0,0.06,85.0,29.45,2.5,20.0,14.0,500,rain,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-01-09
40.0,44.0,0.01,85.0,29.45,4.0,0.0,15.0,600,rain,cloudy,0.8660254037844387,-0.4999999999999998,0,SDF,2024-01-09
40.0,44.0,0.01,85.0,29.45,5.0,0.0,13.0,600,rain,cloudy,0.8660254037844387,-0.4999999999999998,0,SDF,2024-01-09
40.0,45.0,0.02,83.0,29.45,9.0,0.0,11.0,600,rain,cloudy,0.9396926207859084,-0.3420201433256687,0,SDF,2024-01-09
41.0,45.0,0.03,86.0,29.38,10.0,0.0,10.0,600,rain,cloudy,0.8660254037844387,-0.4999999999999998,0,SDF,2024-01-09
41.0,45.0,0.0,86.0,29.38,9.94,0.0,10.0,700,rain,other,0.8660254037844387,-0.4999999999999998,0,SDF,2024-01-09
41.0,45.0,0.0,86.0,29.38,10.0,20.0,9.0,700,rain,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-01-09
42.0,45.0,0.07,90.0,29.37,3.0,0.0,0.0,700,rain,cloudy,0.0,0.0,0,SDF,2024-01-09
43.0,45.0,0.1,93.0,29.33,3.0,0.0,0.0,800,rain,cloudy,0.0,0.0,0,SDF,2024-01-09
43.0,45.0,0.01,93.0,29.33,2.0,0.0,0.0,800,rain,cloudy,0.0,0.0,0,SDF,2024-01-09
43.0,46.0,0.04,89.0,29.33,2.0,0.0,5.0,900,rain,cloudy,0.9396926207859084,-0.3420201433256687,0,SDF,2024-01-09
43.0,46.0,0.06,89.0,29.33,3.0,0.0,3.0,900,rain,cloudy,0.49999999999999994,-0.8660254037844387,0,SDF,2024-01-09
43.0,46.0,0.07,89.0,29.33,1.75,0.0,5.0,900,rain,cloudy,0.49999999999999994,-0.8660254037844387,0,SDF,2024-01-09
45.0,46.0,0.14,93.0,29.33,4.0,0.0,5.0,900,rain,cloudy,0.3420201433256689,-0.9396926207859083,0,SDF,2024-01-09
45.0,46.0,0.0,93.0,29.33,4.0,0.0,5.0,900,rain,cloudy,0.3420201433256689,-0.9396926207859083,0,SDF,2024-01-09
45.0,48.0,0.14,89.0,29.31,5.0,0.0,6.0,900,rain,cloudy,0.3420201433256689,-0.9396926207859083,0,SDF,2024-01-09
45.0,48.0,0.0,89.0,29.31,4.97,0.0,6.0,1000,rain,other,0.3420201433256689,-0.9396926207859083,0,SDF,2024-01-09
46.0,49.0,0.02,90.0,29.31,10.0,0.0,10.0,1000,rain,cloudy,0.17364817766693028,-0.984807753012208,0,SDF,2024-01-09
45.0,49.0,0.05,86.0,29.31,6.0,0.0,9.0,1000,rain,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-01-09
46.0,50.0,0.06,86.0,29.19,10.0,23.0,16.0,1000,rain,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-01-09
46.0,51.0,0.0,83.0,29.19,10.0,0.0,16.0,1100,rain,cloudy,0.6427876096865395,-0.7660444431189779,0,SDF,2024-01-09
46.0,51.0,0.0,83.0,29.19,10.0,0.0,16.0,1100,clear,cloudy,0.3420201433256689,-0.9396926207859083,0,SDF,2024-01-09
46.0,51.0,0.0,83.0,29.16,10.0,0.0,14.0,1100,clear,cloudy,0.17364817766693028,-0.984807753012208,0,SDF,2024-01-09
46.0,51.0,0.0,83.0,29.16,10.0,24.0,14.0,1200,clear,cloudy,1.2246467991473532e-16,-1.0,0,SDF,2024-01-09
47.0,51.0,0.01,86.0,29.16,3.0,0.0,14.0,1200,rain,cloudy,0.17364817766693028,-0.984807753012208,0,SDF,2024-01-09
47.0,51.0,0.02,86.0,29.1,3.0,25.0,16.0,1200,rain,cloudy,0.17364817766693028,-0.984807753012208,0,SDF,2024-01-09
47.0,51.0,0.0,86.0,29.1,2.98,0.0,16.0,1300,rain,other,0.17364817766693028,-0.984807753012208,0,SDF,2024-01-09
41.0,46.0,0.0,82.0,29.1,2.0,41.0,26.0,1300,rain,cloudy,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-01-09
40.0,46.0,0.07,79.0,29.09,1.75,41.0,17.0,1300,rain,cloudy,-0.8660254037844385,-0.5000000000000004,0,SDF,2024-01-09
41.0,47.0,0.02,80.0,29.09,2.0,39.0,21.0,1400,rain,cloudy,-0.8660254037844385,-0.5000000000000004,0,SDF,2024-01-09
41.0,47.0,0.02,80.0,29.09,9.0,0.0,15.0,1400,rain,cloudy,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-01-09
41.0,48.0,0.0,76.0,29.09,8.0,26.0,13.0,1400,rain,cloudy,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-01-09
42.0,48.0,0.02,80.0,29.08,9.0,26.0,13.0,1400,rain,cloudy,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-01-09
42.0,48.0,0.0,80.0,29.08,10.0,22.0,14.0,1500,rain,cloudy,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-01-09
43.0,49.0,0.0,80.0,29.08,10.0,21.0,9.0,1500,clear,cloudy,-0.5000000000000001,-0.8660254037844386,0,SDF,2024-01-09
38.0,47.0,0.01,71.0,29.08,5.0,39.0,24.0,1500,rain,cloudy,-0.8660254037844385,-0.5000000000000004,0,SDF,2024-01-09
38.0,47.0,0.0,71.0,29.08,5.0,37.0,24.0,1500,rain,cloudy,-0.8660254037844385,-0.5000000000000004,0,SDF,2024-01-09
38.0,47.0,0.0,71.0,29.08,4.97,0.0,24.0,1600,rain,other,-0.8660254037844385,-0.5000000000000004,0,SDF,2024-01-09
38.0,47.0,0.0,71.0,29.08,5.0,33.0,18.0,1600,rain,cloudy,-0.8660254037844385,-0.5000000000000004,0,SDF,2024-01-09
39.0,45.0,0.02,80.0,29.08,5.0,49.0,30.0,1600,rain,cloudy,-0.8660254037844385,-0.5000000000000004,0,SDF,2024-01-09
38.0,45.0,0.03,77.0,29.08,5.0,49.0,24.0,1600,rain,cloudy,-0.8660254037844385,-0.5000000000000004,0,SDF,2024-01-09
37.0,44.0,0.03,76.0,29.08,10.0,41.0,28.0,1600,rain,cloudy,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-01-09
36.0,44.0,0.03,73.0,29.13,10.0,32.0,21.0,1600,rain,cloudy,-0.6427876096865393,-0.766044443118978,0,SDF,2024-01-09
35.0,43.0,0.0,74.0,29.13,10.0,36.0,22.0,1700,clear,cloudy,-0.6427876096865393,-0.766044443118978,0,SDF,2024-01-09
